<<<<<<< HEAD
client_id,birth_number,district_id,sex
4034,370717,58,male
4035,305820,58,female
4036,765709,25,female
4037,666022,1,female
4040,615517,59,female
4041,540126,59,male
4042,390904,1,male
4043,535509,70,female
4044,305429,44,female
4046,446218,1,female
4047,370128,1,male
4048,231124,4,male
4049,450913,4,male
4050,481230,47,male
4051,491006,74,male
4052,506017,74,female
4053,295923,70,female
4054,595208,72,female
4055,535601,74,female
4056,525726,63,female
4057,225611,70,female
4059,240511,54,male
4060,545621,44,female
4061,781224,8,male
4062,500808,71,male
4063,665216,61,female
4064,720208,61,male
4065,420627,73,male
4066,366128,30,female
4067,595708,21,female
4068,240625,11,male
4069,590307,68,male
4070,595523,68,female
4071,426215,45,female
4072,410508,45,male
4073,550210,24,male
4074,585608,24,female
4075,445918,8,female
4076,691117,49,male
4077,555306,68,female
4078,510604,23,male
4079,550629,27,male
4080,435926,21,female
4081,780603,9,male
4082,615115,58,female
4083,685130,74,female
4084,571005,55,male
4085,526204,55,female
4086,416222,63,female
4087,465216,64,female
4088,486218,68,female
4089,470227,68,male
4090,710622,23,male
4091,825907,29,female
4092,336111,14,female
4093,460929,1,male
4094,791219,2,male
4095,740914,25,male
4096,805316,25,female
4098,380328,13,male
4099,455503,12,female
4100,550313,74,male
4101,705507,1,female
4102,695815,4,female
4103,650519,4,male
4104,190410,23,male
4105,806115,16,female
4106,361109,1,male
4107,540909,49,male
4108,265126,43,female
4109,530811,63,male
4112,741128,38,male
4113,475909,76,female
4114,640209,63,male
4115,430327,33,male
4116,361124,36,male
4117,185701,53,female
4118,780617,28,male
4119,625220,62,female
4120,610306,62,male
4121,230212,23,male
4122,690918,39,male
4123,666112,39,female
4124,636110,19,female
4125,225417,31,female
4126,750909,74,male
4127,705526,74,female
4129,525331,75,female
4131,760602,48,male
4132,621015,42,male
4133,655322,42,female
4134,545212,1,female
4136,590106,31,male
4137,490830,21,male
4138,685918,11,female
4139,690720,74,male
4140,631004,70,male
4141,700318,9,male
4142,600611,36,male
4143,550824,27,male
4144,555911,27,female
4145,226202,73,female
4146,555613,9,female
4147,721223,64,male
4148,685208,64,female
4149,790307,1,male
4150,775810,1,female
4151,265717,73,female
4152,270607,73,male
4153,560412,32,male
4154,536025,32,female
4155,230513,1,male
4156,626102,5,female
4157,720509,1,male
4158,205710,35,female
4159,131206,35,male
4160,695627,16,female
4161,725909,22,female
4163,510607,4,male
4164,246022,45,female
4165,550313,53,male
4166,470226,1,male
4167,495531,6,female
4169,805219,58,female
4170,830827,58,male
4171,800518,1,male
4172,455429,1,female
4173,785604,52,female
4174,270211,63,male
4175,655106,13,female
4176,220831,32,male
4177,351225,34,male
4178,260831,32,male
4179,200729,54,male
4180,320617,63,male
4181,645515,76,female
4182,410623,16,male
4183,406113,16,female
4184,755426,8,female
4185,645423,51,female
4186,781014,38,male
4187,675828,25,female
4188,760817,1,male
4189,411207,64,male
4190,421117,17,male
4191,575106,32,female
4192,311121,72,male
4193,375228,8,female
4194,405103,63,female
4195,450730,63,male
4196,515116,55,female
4198,546017,23,female
4199,611219,23,male
4201,770719,3,male
4202,705520,3,female
4203,675108,1,female
4204,600603,1,male
4205,350205,30,male
4206,421009,22,male
4207,380302,70,male
4209,335223,70,female
4210,790915,40,male
4211,735417,22,female
4212,450527,53,male
4213,255627,64,female
4214,210703,64,male
4215,525608,49,female
4217,515625,9,female
4218,396006,48,female
4219,445104,51,female
4220,630915,33,male
4221,415926,63,female
4222,280816,60,male
4223,700530,54,male
4224,775403,42,female
4225,770808,76,male
4226,570408,31,male
4227,636224,51,female
4229,611005,36,male
4230,616111,74,female
4231,595808,1,female
4232,710215,70,male
4233,380215,46,male
4234,726108,70,female
4235,756115,9,female
4236,625117,42,female
4237,235731,16,female
4238,715426,41,female
4239,201211,70,male
4240,606021,46,female
4241,505330,20,female
4242,540427,20,male
4243,580126,7,male
4244,225812,68,female
4245,190923,68,male
4246,805909,36,female
4247,755116,26,female
4248,755507,9,female
4249,770521,52,male
4250,615906,72,female
4251,600426,44,male
4252,535528,44,female
4253,365519,16,female
4254,720305,65,male
4255,255628,66,female
4256,570329,70,male
4257,685629,1,female
4258,665511,44,female
4259,495616,10,female
4260,670601,12,male
4261,245804,34,female
4262,255424,59,female
4263,725626,73,female
4264,715621,74,female
4265,780119,59,male
4266,745126,1,female
4267,365421,24,female
4268,280611,24,male
4269,555907,45,female
4270,725205,58,female
4271,640723,58,male
4272,785830,42,female
4273,766129,18,female
4274,375524,70,female
4275,575626,49,female
4276,735805,74,female
4277,791105,74,male
4278,491118,33,male
4279,491013,51,male
4280,445108,55,female
4281,310413,54,male
4282,320609,3,male
4283,240905,27,male
4284,461126,68,male
4285,456228,68,female
4286,655928,6,female
4287,536007,62,female
4288,465308,70,female
4289,811123,66,male
4290,470309,32,male
4291,515507,58,female
4292,520719,72,male
4293,596216,4,female
4294,560622,4,male
4295,600316,18,male
4296,251106,57,male
4297,286016,57,female
4298,200418,33,male
4299,775915,50,female
4300,776115,1,female
4301,565503,14,female
4302,445104,30,female
4303,785305,21,female
4304,455615,5,female
4305,395621,40,female
4306,401017,40,male
4307,770414,1,male
4308,705110,44,female
4309,795426,39,female
4310,255530,65,female
4311,810412,59,male
4312,796020,72,female
4313,685221,53,female
4314,255524,58,female
4315,595425,74,female
4316,435826,1,female
4317,786011,53,female
4318,425911,43,female
4319,461106,43,male
4320,586104,66,female
4321,736018,19,female
4322,701001,19,male
4323,240320,40,male
4324,185722,40,female
4325,470719,55,male
4326,300920,1,male
4327,375823,1,female
4328,765613,59,female
4329,475518,64,female
4330,210702,33,male
4331,590903,5,male
4332,360111,57,male
4333,580420,1,male
4334,545219,1,female
4335,246225,54,female
4336,695802,19,female
4337,660421,48,male
4338,441025,30,male
4339,775915,59,female
4340,495718,1,female
4341,640501,76,male
4342,185407,63,female
4343,295809,27,female
4344,250615,54,male
4345,745929,18,female
4346,735920,3,female
4347,265620,54,female
4348,785417,3,female
4349,595822,1,female
4350,660820,1,male
4352,710724,72,male
4353,795919,28,female
4354,860813,28,male
4355,386229,1,female
4358,421024,70,male
4359,500802,64,male
4360,655710,19,female
4361,550504,46,male
4362,430916,50,male
4363,515701,50,female
4364,771205,22,male
4365,610512,10,male
4367,820330,14,male
4368,776021,32,female
4369,650615,53,male
4370,390628,59,male
4371,681212,32,male
4372,331011,3,male
4373,511220,51,male
4376,540305,70,male
4377,780131,48,male
4380,310513,1,male
4381,590125,56,male
4382,801020,18,male
4383,630801,21,male
4384,735112,10,female
4385,726002,21,female
4386,456227,53,female
4387,460218,52,male
4388,365916,4,female
4389,265701,10,female
4390,725429,7,female
4393,415911,1,female
4394,756230,64,female
4395,585516,36,female
4396,746107,63,female
4397,731126,63,male
4398,580723,77,male
4399,676120,61,female
4400,595829,54,female
4401,680720,8,male
4402,290411,23,male
4403,386019,36,female
4404,515409,31,female
4405,595417,47,female
4406,541101,1,male
4407,750706,70,male
4408,230519,62,male
4409,285122,62,female
4410,765112,24,female
4411,500102,54,male
4412,526126,54,female
4413,770504,74,male
4414,330619,50,male
4415,770709,4,male
4416,701225,67,male
4417,760424,1,male
4418,700519,28,male
4420,570506,55,male
4421,445627,1,female
4422,435731,76,female
4423,180524,27,male
4424,330506,21,male
4425,366015,21,female
4426,695913,26,female
4427,401103,30,male
4428,540309,38,male
4429,450402,64,male
4430,385627,64,female
4431,300930,58,male
4432,645314,1,female
4433,680222,1,male
4434,640329,64,male
4435,656030,64,female
4436,200428,27,male
4437,616026,70,female
4438,571204,70,male
4439,750325,70,male
4440,481226,33,male
4441,436007,33,female
4442,215429,23,female
4444,690328,77,male
4445,645414,77,female
4446,506011,71,female
4447,570816,71,male
4448,425502,72,female
4449,491108,8,male
4450,495105,67,female
4451,276019,50,female
4452,245608,70,female
4453,765529,61,female
4454,760209,61,male
4455,760729,70,male
4456,361023,30,male
4457,430117,1,male
4458,506223,22,female
4459,625521,1,female
4460,570224,1,male
4461,575422,54,female
4462,770913,1,male
4463,230817,76,male
4464,641119,53,male
4465,370602,74,male
4466,226007,75,female
4467,446117,20,female
4468,440504,20,male
4469,735228,8,female
4471,755611,64,female
4472,650725,74,male
4473,441227,1,male
4474,646209,3,female
4476,270113,3,male
4477,570118,74,male
4478,525514,74,female
4479,585724,2,female
4480,630330,74,male
4481,750616,1,male
4482,790117,56,male
4483,665829,63,female
4484,550011,37,male
4486,145614,36,female
4487,740814,22,male
4488,715403,22,female
4489,480324,76,male
4490,565218,76,female
4491,775713,2,female
4492,655908,16,female
4493,471005,33,male
4494,521109,54,male
4495,790411,66,male
4496,710219,10,male
4497,645914,10,female
4498,311228,31,male
4499,295928,31,female
4500,240812,17,male
4501,475318,70,female
4502,320110,21,male
4503,285528,21,female
4504,656124,33,female
4505,660706,33,male
4506,546130,11,female
4507,700803,1,male
4508,211114,54,male
4509,205312,54,female
4510,386228,34,female
4511,455427,51,female
4512,631019,1,male
4514,401225,65,male
4515,205928,59,female
4516,615927,1,female
4518,525404,39,female
4519,516031,70,female
4520,575628,1,female
4521,430909,1,male
4522,506101,68,female
4523,520309,68,male
4524,570714,77,male
4525,645717,77,female
4526,705424,70,female
4527,635204,1,female
4528,220109,28,male
4529,760916,37,male
4530,845918,37,female
4531,645625,64,female
4532,531009,39,male
4533,800129,64,male
4534,541224,38,male
4535,316203,1,female
4536,471014,41,male
4539,421212,55,male
4540,360116,69,male
4541,715302,32,female
4542,540206,29,male
4543,411201,1,male
4544,555613,52,female
4545,365120,3,female
4546,515420,23,female
4547,436230,9,female
4548,580105,7,male
4549,206030,10,female
4550,426017,72,female
4551,240429,60,male
4552,195228,60,female
4553,455223,1,female
4554,370724,70,male
4555,600807,52,male
4556,700531,74,male
4557,326024,44,female
4558,280927,44,male
4559,585309,35,female
4560,631020,9,male
4561,685629,40,female
4562,651011,25,male
4563,715725,10,female
4564,750825,10,male
4565,480303,14,male
4567,370212,70,male
4568,820426,70,male
4569,715709,6,female
4570,396103,1,female
4571,671107,1,male
4572,365521,28,female
4573,556012,5,female
4574,666112,20,female
4575,645920,36,female
4576,580627,53,male
4577,495725,64,female
4578,761227,15,male
4579,395701,74,female
4580,446124,30,female
4581,565616,1,female
4582,181012,44,male
4583,415824,61,female
4584,495624,7,female
4585,485910,9,female
4586,510813,9,male
4587,785506,36,female
4588,766105,53,female
4589,765915,2,female
4590,360317,1,male
4591,330819,43,male
4592,555329,1,female
4593,320703,72,male
4594,401125,1,male
4595,406129,1,female
4596,735831,74,female
4597,525519,1,female
4598,415412,25,female
4599,471205,25,male
4600,670313,70,male
4601,350402,1,male
4602,345404,1,female
4603,465726,69,female
4604,681002,67,male
4605,805909,18,female
4606,371014,8,male
4607,766116,74,female
4608,450118,41,male
4609,766219,7,female
4610,665102,34,female
4611,535510,1,female
4612,605923,44,female
4615,510731,56,male
4617,771220,45,male
4618,725327,45,female
4619,415220,77,female
4620,406101,54,female
4621,460210,54,male
4622,725525,50,female
4623,670509,68,male
4624,665524,48,female
4625,670304,48,male
4626,476124,3,female
4627,420324,1,male
4628,385531,1,female
4629,230510,76,male
4630,155927,76,female
4631,335401,8,female
4632,280418,1,male
4633,806031,62,female
4634,405309,67,female
4635,360228,67,male
4636,770922,48,male
4637,690213,61,male
4638,685226,33,female
4639,800516,20,male
4640,565507,75,female
4641,580212,33,male
4642,605803,33,female
4643,695721,1,female
4644,310119,20,male
4647,780820,8,male
4648,640124,33,male
4649,285625,45,female
4650,655715,54,female
4651,790124,2,male
4652,620226,53,male
4653,466218,4,female
4654,505215,2,female
4655,471014,2,male
4656,420916,1,male
4657,410913,15,male
4658,351011,33,male
4659,595414,50,female
4660,755706,60,female
4661,445511,1,female
4662,275210,1,female
4663,421029,72,male
4664,210805,38,male
4665,265827,9,female
4666,280612,9,male
4667,410426,25,male
4668,385625,25,female
4670,685814,51,female
4671,720727,51,male
4672,490828,44,male
4673,520816,69,male
4674,786227,59,female
4675,751002,23,male
4677,215929,3,female
4678,681206,21,male
4679,480131,20,male
4680,795524,72,female
4681,496008,1,female
4682,530811,1,male
4683,560802,51,male
4684,535305,1,female
4685,640714,62,male
4686,440702,39,male
4687,476219,16,female
4688,400911,16,male
4689,630426,50,male
4690,625826,66,female
4691,640128,66,male
4692,555406,76,female
4693,430302,42,male
4694,435415,42,female
4695,251211,52,male
4696,335412,52,female
4697,575925,27,female
4698,630331,45,male
4699,636112,13,female
4700,375615,70,female
4701,410628,22,male
4704,555429,12,female
4705,550912,1,male
4706,435711,58,female
4707,401105,58,male
4708,500714,18,male
4709,780416,54,male
4710,615509,52,female
4711,550723,52,male
4712,605606,37,female
4713,186104,13,female
4714,110820,13,male
4715,765812,15,female
4716,335802,10,female
4717,440809,32,male
4718,321122,2,male
4719,370218,23,male
4720,465506,33,female
4721,565321,65,female
4722,720128,8,male
4723,415206,1,female
4724,736014,53,female
4725,451117,34,male
4726,525704,34,female
4727,706123,74,female
4728,701031,74,male
4729,450707,18,male
4730,200504,68,male
4731,735211,52,female
4732,180317,70,male
4733,550717,1,male
4734,250321,72,male
4735,226023,72,female
4736,435528,56,female
4737,815601,24,female
4739,605308,37,female
4740,770612,28,male
4741,295729,74,female
4742,495413,61,female
4743,560925,61,male
4744,291218,6,male
4745,485804,68,female
4746,415720,39,female
4747,225427,76,female
4748,280126,76,male
4749,485119,57,female
4750,620404,70,male
4751,730108,35,male
4752,391009,7,male
4753,345218,7,female
4754,396228,27,female
4755,545905,71,female
4756,505108,22,female
4757,451009,22,male
4758,735109,50,female
4759,800221,50,male
4760,350327,70,male
4761,346128,70,female
4762,715213,76,female
4763,445223,77,female
4764,791015,54,male
4765,350306,48,male
4766,670527,22,male
4767,185921,26,female
4768,605403,1,female
4769,235123,22,female
4770,241213,22,male
4771,615107,64,female
4772,505129,6,female
4773,525613,33,female
4774,510814,59,male
4775,485722,59,female
4776,741222,1,male
4777,295623,64,female
4778,220307,64,male
4779,780210,52,male
4780,725201,54,female
4781,665815,9,female
4782,661228,25,male
4783,786016,31,female
4784,206208,42,female
4785,211006,42,male
4786,380816,54,male
4787,620312,36,male
4788,805427,39,female
4789,405926,24,female
4790,460209,75,male
4791,360215,51,male
4792,575525,20,female
4793,465215,55,female
4794,456116,20,female
4795,255918,74,female
4796,280311,7,male
4797,405903,59,female
4798,625102,37,female
4799,465320,75,female
4800,530814,75,male
4801,781125,23,male
4802,710706,75,male
4803,450807,45,male
4804,305207,51,female
4805,355313,1,female
4806,445201,19,female
4807,481228,25,male
4808,816124,23,female
4809,301101,19,male
4810,355126,19,female
4811,715326,77,female
4812,250626,1,male
4813,681025,43,male
4814,620228,54,male
4815,700917,15,male
4816,745304,15,female
4817,690904,12,male
4818,320313,1,male
4819,640413,62,male
4820,695919,2,female
4821,395608,35,female
4822,451013,35,male
4823,820416,7,male
4824,400305,54,male
4826,776227,25,female
4831,580814,27,male
4832,575109,56,female
4833,715228,30,female
4836,521231,49,male
4837,675313,56,female
4853,390301,58,male
4861,776101,57,female
4862,436123,1,female
4863,745302,1,female
4877,570219,45,male
4882,781221,36,male
4886,791209,23,male
4892,690308,26,male
4901,505508,72,female
4904,615419,38,female
4906,766019,64,female
4907,740531,64,male
4915,630719,40,male
4916,390109,52,male
4918,680506,11,male
4919,515526,49,female
4923,620702,66,male
4925,510618,45,male
4927,555316,72,female
4928,760209,9,male
4929,430730,74,male
